SiteId,Month,average_temperature
25,2016-11,6.307856625633598
25,2016-12,4.643117408906883
25,2017-01,1.31455938697318
25,2017-02,6.01012753188297
25,2017-03,9.338357553227443
25,2017-04,8.558385525400139
25,2017-05,15.034713804713805
25,2017-06,18.879337094499295
25,2017-07,18.529279125384353
25,2017-08,18.01144024514811
25,2017-09,13.942957995058242
25,2017-10,13.211118644067797
25,2017-11,6.763102356665494
25,2017-12,4.402640845070422
26,2014-01,7.142333333333333
26,2014-02,8.249958437240233
26,2014-03,11.378291621327529
26,2014-04,15.022126613398894
26,2014-05,17.426267029972752
26,2014-06,22.632024977698485
26,2014-07,22.023529411764706
26,2014-08,21.75858310626703
26,2014-09,19.26442424242424
26,2014-10,16.872634032634036
26,2014-11,13.028360957642725
26,2014-12,6.926870562534135
26,2015-01,5.380288728484175
26,2015-02,6.0742467718794835
26,2015-03,9.752697841726619
26,2015-04,13.790811724915446
26,2015-05,17.991026919242273
26,2015-06,22.26048578199052
26,2015-07,26.886493679308053
26,2015-08,24.23557336621455
26,2015-09,19.651769911504427
26,2015-10,14.768075422626788
26,2015-11,8.829706390328152
26,2015-12,5.74373831775701
26,2016-01,3.94905303030303
26,2016-02,7.50385288966725
26,2016-03,10.346666666666668
26,2016-04,15.465134099616858
26,2016-05,17.962142857142855
26,2016-06,23.106355140186917
26,2016-07,26.26441605839416
26,2016-08,24.218899082568807
26,2016-09,22.404136690647483
26,2016-10,13.848263888888889
26,2016-11,9.121761658031089
26,2016-12,4.899271402550091
26,2017-01,1.6839378238341969
26,2017-02,7.080762564991335
26,2017-03,12.650699844479004
26,2017-04,14.642682926829268
26,2017-05,19.315806988352744
26,2017-06,25.029097605893185
26,2017-07,25.202946593001844
26,2017-08,26.8326352530541
26,2017-09,18.33551724137931
26,2017-10,15.128521739130434
26,2017-11,9.112666666666668
26,2017-12,4.250847457627119
27,2014-01,7.52122641509434
27,2014-02,9.377215189873418
27,2014-03,13.11187214611872
27,2014-04,16.685314685314687
27,2014-05,19.676605504587155
27,2014-06,24.41062801932367
27,2014-07,24.884146341463413
27,2014-08,24.05604719764012
27,2014-09,21.256880733944953
27,2014-10,18.61875
27,2014-11,13.407894736842104
27,2014-12,7.078947368421052
27,2015-01,5.919831223628692
27,2015-02,7.682242990654205
27,2015-03,12.23076923076923
27,2015-04,15.941704035874439
27,2015-05,20.629787234042553
27,2015-06,25.923766816143498
27,2015-07,30.71818181818182
27,2015-08,27.68281938325991
27,2015-09,21.849557522123895
27,2015-10,15.714893617021277
27,2015-11,10.38139534883721
27,2015-12,5.763736263736264
27,2016-01,4.864628820960698
27,2016-02,8.666666666666666
27,2016-03,11.41125541125541
27,2016-04,15.830434782608696
27,2016-05,19.279661016949152
27,2016-06,23.464435146443513
27,2016-07,27.309623430962343
27,2016-08,25.5974025974026
27,2016-09,23.35593220338983
27,2016-10,14.823529411764707
27,2016-11,10.601731601731602
27,2016-12,4.729166666666667
27,2017-01,2.6986899563318776
27,2017-02,7.744292237442922
27,2017-03,14.210743801652892
27,2017-04,15.429166666666667
27,2017-05,20.316017316017316
27,2017-06,26.70305676855895
27,2017-07,26.82075471698113
27,2017-08,28.45
27,2017-09,19.379746835443036
27,2017-10,15.34070796460177
27,2017-11,9.899563318777293
27,2017-12,4.557522123893805
28,2014-01,6.639798170923998
28,2014-02,8.31967440249394
28,2014-03,11.30902232002515
28,2014-04,14.922803553800593
28,2014-05,17.908830548926012
28,2014-06,23.04755747126437
28,2014-07,23.112158273381297
28,2014-08,22.195595026642984
28,2014-09,19.483592338272498
28,2014-10,16.20166724557138
28,2014-11,12.03039663039663
28,2014-12,6.397224126113776
28,2015-01,4.397232661428084
28,2015-02,5.958907721280602
28,2015-03,9.7426912568306
28,2015-04,13.664288288288288
28,2015-05,19.039041333796458
28,2015-06,23.436758893280633
28,2015-07,27.62183588317107
28,2015-08,25.515219683655538
28,2015-09,19.98273328434974
28,2015-10,14.172536181943487
28,2015-11,8.409911816578482
28,2015-12,4.312039903680771
28,2016-01,3.188083077970718
28,2016-02,7.62409594095941
28,2016-03,9.768084370677732
28,2016-04,14.218975468975469
28,2016-05,17.454930555555556
28,2016-06,22.15690568703638
28,2016-07,25.5100777705768
28,2016-08,23.690090968161144
28,2016-09,21.52421901242862
28,2016-10,13.720997375328084
28,2016-11,9.402656088306312
28,2016-12,3.69247892074199
28,2017-01,0.7714799085266253
28,2017-02,6.699507908611599
28,2017-03,11.470274584929758
28,2017-04,14.000036337209302
28,2017-05,18.820568783068783
28,2017-06,23.913677204658903
28,2017-07,24.753402462734932
28,2017-08,25.77534461152882
28,2017-09,17.987328543435662
28,2017-10,13.904413145539905
28,2017-11,8.41619170984456
28,2017-12,3.301324503311258
29,2015-01,1.276866048862679
29,2015-02,-0.36851817334575954
29,2015-03,6.034475738038683
29,2015-04,9.487694459010662
29,2015-05,13.908822029576747
29,2015-06,18.25749605470805
29,2015-07,22.24214087439278
29,2015-08,19.77438920211857
29,2015-09,13.113422113194323
29,2015-10,9.054880511612252
29,2015-11,6.6453847496073974
29,2015-12,2.65005081300813
29,2016-01,2.3268070766638584
29,2016-02,3.76127970749543
29,2016-03,4.544595744680851
29,2016-04,8.86839705366538
29,2016-05,12.567317155947734
29,2016-06,16.687042842215256
29,2016-07,19.64883445945946
29,2016-08,19.035209601081814
29,2016-09,16.32975766215253
29,2016-10,8.248135080645161
29,2016-11,4.419372294372295
29,2016-12,-0.3769515477792732
29,2017-01,-3.2955570982297813
29,2017-02,3.4949866565001906
29,2017-03,7.863997977414461
29,2017-04,8.733709817549956
29,2017-05,14.177520689072793
29,2017-06,19.6403734366743
29,2017-07,19.515608108108108
29,2017-08,19.416271937297665
29,2017-09,12.994885669401292
29,2017-10,10.418708468222865
29,2017-11,4.223241643454039
29,2017-12,0.8225371828521435
30,2015-01,4.450739194221871
30,2015-02,3.88422246091419
30,2015-03,7.84659886264217
30,2015-04,12.213956351426972
30,2015-05,14.081208274050564
30,2015-06,18.57285666629601
30,2015-07,21.139823896567098
30,2015-08,20.94213759213759
30,2015-09,14.454866635470285
30,2015-10,11.126573198565374
30,2015-11,10.8003947665238
30,2015-12,9.385330286211776
30,2016-01,5.425656260127472
30,2016-02,5.9184
30,2016-03,6.641991673970201
30,2016-04,9.5430349394839
30,2016-05,14.23624107850912
30,2016-06,17.059907514450867
30,2016-07,20.289153754469606
30,2016-08,20.845304777594727
30,2016-09,18.63213445378151
30,2016-10,11.175195333993617
30,2016-11,7.5089306425423334
30,2016-12,4.294948820649755
30,2017-01,1.9874150430448574
30,2017-02,6.991959011452683
30,2017-03,10.423891996557659
30,2017-04,10.524474591348827
30,2017-05,16.077117711771177
30,2017-06,20.458597701149422
30,2017-07,20.456888788833858
30,2017-08,19.439192054458207
30,2017-09,14.984008724601079
30,2017-10,13.798614142295941
30,2017-11,7.62595275239581
30,2017-12,5.161360281594186
32,2015-01,3.23873653281097
32,2015-02,2.6562886597938142
32,2015-03,7.698315395414132
32,2015-04,11.478843302026693
32,2015-05,14.93443258971872
32,2015-06,19.922631048387096
32,2015-07,23.38867832847425
32,2015-08,21.059550561797753
32,2015-09,14.701185770750987
32,2015-10,10.202667337695019
32,2015-11,7.991536748329621
32,2015-12,6.394962793360046
32,2016-01,4.367182817182817
32,2016-02,5.371436142024377
32,2016-03,6.015885167464115
32,2016-04,9.202392344497609
32,2016-05,13.217093142272262
32,2016-06,17.94812534974818
32,2016-07,20.951270772238516
32,2016-08,20.84854651162791
32,2016-09,18.40728179551122
32,2016-10,10.343865628042844
32,2016-11,6.52255561303673
32,2016-12,1.5206785137318255
32,2017-01,-0.5569125549584758
32,2017-02,5.8552325581395355
32,2017-03,9.640692235734331
32,2017-04,10.161623972933786
32,2017-05,15.176586102719034
32,2017-06,20.733860759493673
32,2017-07,20.806986143187064
32,2017-08,21.136717517096265
32,2017-09,14.499686847599166
32,2017-10,12.079053373615308
32,2017-11,5.70281973816717
32,2017-12,2.6235784685367705
33,2014-01,4.245392953929539
33,2014-02,5.910762331838566
33,2014-03,8.854508748317631
33,2014-04,13.086369958275384
33,2014-05,14.859646739130437
33,2014-06,20.300698324022346
33,2014-07,19.403347280334728
33,2014-08,19.195068493150686
33,2014-09,17.771488178025034
33,2014-10,14.489232839838493
33,2014-11,8.754494382022472
33,2014-12,4.60997920997921
33,2015-01,3.201203007518797
33,2015-02,2.788280060882801
33,2015-03,8.416869095816464
33,2015-04,12.918194444444445
33,2015-05,16.403643724696355
33,2015-06,20.80236111111111
33,2015-07,24.138231292517005
33,2015-08,21.384625850340136
33,2015-09,15.896951219512195
33,2015-10,11.020295698924732
33,2015-11,6.888268156424581
33,2015-12,3.1367567567567565
33,2016-01,4.7097035040431265
33,2016-02,6.496925329428989
33,2016-03,7.355737704918032
33,2016-04,11.732960893854747
33,2016-05,15.044010767160163
33,2016-06,19.634075104311542
33,2016-07,21.96518817204301
33,2016-08,21.30646900269542
33,2016-09,19.136717663421418
33,2016-10,10.909127516778524
33,2016-11,7.302474526928676
33,2016-12,0.10080753701211305
33,2017-01,-1.7691666666666666
33,2017-02,6.585543964232488
33,2017-03,10.376985195154779
33,2017-04,11.888472222222223
33,2017-05,16.466214382632295
33,2017-06,22.077150916784205
33,2017-07,21.598807749627422
33,2017-08,21.637262872628725
33,2017-09,14.705997210599723
33,2017-10,12.11006711409396
33,2017-11,5.226008344923505
33,2017-12,1.9819843342036554
34,2015-01,7.623407335907336
34,2015-02,6.520848422141748
34,2015-03,11.225664955669622
34,2015-04,14.210101498308362
34,2015-05,18.976292501164416
34,2015-06,23.698695652173914
34,2015-07,27.009663865546216
34,2015-08,24.660653409090912
34,2015-09,20.120882936507936
34,2015-10,15.236867013724563
34,2015-11,12.34430501930502
34,2015-12,11.812719506407214
34,2016-01,9.121395131086143
34,2016-02,9.811094147582697
34,2016-03,10.675478011472274
34,2016-04,14.644689182574645
34,2016-05,17.739801699716715
34,2016-06,22.551915520628683
34,2016-07,25.486064769381745
34,2016-08,24.656574637342068
34,2016-09,22.544648166501485
34,2016-10,15.827840078010727
34,2016-11,11.59983888292159
34,2016-12,8.680028395646001
34,2017-01,5.392832596956309
34,2017-02,11.343396226415095
34,2017-03,12.962175168431184
34,2017-04,14.3640368852459
34,2017-05,18.621157495256167
34,2017-06,24.69089566929134
34,2017-07,25.89451923076923
34,2017-08,25.562233009708738
34,2017-09,19.17105778648384
34,2017-10,17.35217188229799
34,2017-11,10.391489361702128
34,2017-12,6.29607265586647
35,2014-01,6.482448979591837
35,2014-02,8.437404092071612
35,2014-03,11.555234239444765
35,2014-04,14.957357357357358
35,2014-05,17.648752176436446
35,2014-06,22.97431302270012
35,2014-07,22.924729891956783
35,2014-08,22.30575793184489
35,2014-09,19.74316807738815
35,2014-10,15.666050808314086
35,2014-11,10.764853556485354
35,2014-12,5.144386271087842
35,2015-01,3.330191972076789
35,2015-02,5.2131461391193366
35,2015-03,9.75623556581986
35,2015-04,13.953025763930496
35,2015-05,19.253132250580048
35,2015-06,23.8311377245509
35,2015-07,27.65027173913043
35,2015-08,24.75734791524265
35,2015-09,19.50456781447646
35,2015-10,13.84106412005457
35,2015-11,7.694424841213832
35,2015-12,3.768292682926829
35,2016-01,3.2485596707818933
35,2016-02,7.22275
35,2016-03,9.545716945996276
35,2016-04,14.453615604186488
35,2016-05,17.041996320147195
35,2016-06,21.60776233828462
35,2016-07,25.50294117647059
35,2016-08,23.561025324274244
35,2016-09,21.657089377632193
35,2016-10,14.220513976555456
35,2016-11,9.579194956353055
35,2016-12,3.800507380073801
35,2017-01,1.2987844787283778
35,2017-02,7.059909683893627
35,2017-03,12.152887676216462
35,2017-04,14.97240577012564
35,2017-05,19.09990543735225
35,2017-06,24.741666666666667
35,2017-07,25.15823445657333
35,2017-08,26.02748056698674
35,2017-09,18.738110902255638
35,2017-10,14.932826887661141
35,2017-11,8.439775500244021
35,2017-12,3.1036104513064133
36,2015-01,8.643668789808917
36,2015-02,7.424162207828781
36,2015-03,10.412562688064193
36,2015-04,14.751580872746278
36,2015-05,16.380278128950696
36,2015-06,19.36941644562334
36,2015-07,21.744905855042557
36,2015-08,21.454064072014827
36,2015-09,17.492235163616193
36,2015-10,15.789571127255684
36,2015-11,13.913908450704225
36,2015-12,13.898807106598985
36,2016-01,11.349215216812981
36,2016-02,9.96950634696756
36,2016-03,10.449003880983183
36,2016-04,12.938822571893652
36,2016-05,16.094947368421053
36,2016-06,18.597712933753943
36,2016-07,21.125252276642872
36,2016-08,21.462989080982712
36,2016-09,20.177110427997164
36,2016-10,15.73725176900251
36,2016-11,11.072924457741212
36,2016-12,10.383493196520186
36,2017-01,6.076912247770999
36,2017-02,10.968567141785448
36,2017-03,12.563014008133756
36,2017-04,13.010943039470575
36,2017-05,17.352305909617613
36,2017-06,20.353586190128862
36,2017-07,20.69589231840334
36,2017-08,21.09926453688807
36,2017-09,17.654856726566294
36,2017-10,17.11229213483146
36,2017-11,11.19445923058311
36,2017-12,8.572243346007605
37,2015-01,13.974702380952381
37,2015-02,14.951037613488975
37,2015-03,18.421820373719108
37,2015-04,20.644291952588897
37,2015-05,25.347037914691946
37,2015-06,26.647844827586205
37,2015-07,28.962335329341318
37,2015-08,31.067286914765905
37,2015-09,29.85112079701121
37,2015-10,25.490242424242425
37,2015-11,20.29692874692875
37,2015-12,15.437625516834023
37,2016-01,13.573920756948551
37,2016-02,18.178799489144318
37,2016-03,21.066825491363904
37,2016-04,25.712484394506866
37,2016-05,26.87858851674641
37,2016-06,30.837577639751554
37,2016-07,29.96163973668462
37,2016-08,29.96486810551559
37,2016-09,28.47172969621823
37,2016-10,25.662760261748957
37,2016-11,20.875703324808182
37,2016-12,15.447890671420083
37,2017-01,14.218026796589525
37,2017-02,15.319276315789473
37,2017-03,19.31932974266906
37,2017-04,22.379115479115477
37,2017-05,26.90763267740012
37,2017-06,29.32547928262214
37,2017-07,30.951720047449584
37,2017-08,30.454937163375224
37,2017-09,28.161713933415538
37,2017-10,24.93047619047619
37,2017-11,20.121922841396202
37,2017-12,17.945927740355174
38,2016-01,6.134824930989394
38,2016-02,5.754915416533675
38,2016-03,6.368264172998247
38,2016-04,8.494810318664644
38,2016-05,13.669426658905705
38,2016-06,15.946418508082456
38,2016-07,18.244996336996337
38,2016-08,18.56679333528208
38,2016-09,17.05561224489796
38,2016-10,11.173275987753318
38,2016-11,6.659545173267327
38,2016-12,6.528577667782793
38,2017-01,3.5574806662700773
38,2017-02,6.824980035138156
38,2017-03,9.684826271807653
38,2017-04,10.209113038186521
38,2017-05,14.159482505145546
38,2017-06,18.025479160328565
38,2017-07,18.37657408753817
38,2017-08,16.845147617655655
38,2017-09,14.242822966507177
38,2017-10,13.105207732256204
38,2017-11,7.521829615211859
38,2017-12,5.54300811762904
39,2015-01,7.233317261330762
39,2015-02,6.144101633393829
39,2015-03,10.946124941286989
39,2015-04,13.75293247905372
39,2015-05,18.70532363977486
39,2015-06,23.118163722318982
39,2015-07,26.598900070208288
39,2015-08,24.139083292262196
39,2015-09,19.566541916167665
39,2015-10,14.595419664268585
39,2015-11,11.900247708694575
39,2015-12,11.118377203574015
39,2016-01,8.4416292798111
39,2016-02,9.12759865875677
39,2016-03,10.253969776924922
39,2016-04,14.134605850272683
39,2016-05,17.06847126162652
39,2016-06,22.10308947108255
39,2016-07,25.00351941747573
39,2016-08,24.11463700234192
39,2016-09,21.85218788627936
39,2016-10,15.133102424542306
39,2016-11,10.817874140666314
39,2016-12,7.894331601322626
39,2017-01,4.938061695409279
39,2017-02,10.86083311501179
39,2017-03,12.35669176584892
39,2017-04,13.901785714285714
39,2017-05,18.092482100238662
39,2017-06,24.07502470355731
39,2017-07,25.245822232986196
39,2017-08,24.977527818093858
39,2017-09,18.496743388834474
39,2017-10,16.782279962546816
39,2017-11,9.907130771090163
39,2017-12,6.047258932941752
40,2015-01,2.587758041286606
40,2015-02,2.1708700155359915
40,2015-03,7.691312603845241
40,2015-04,11.69229439367745
40,2015-05,15.502627098029677
40,2015-06,19.993725490196077
40,2015-07,23.831847905061757
40,2015-08,20.64201125519941
40,2015-09,14.843260427263479
40,2015-10,10.32961373390558
40,2015-11,7.108683683683683
40,2015-12,4.080403245635604
40,2016-01,4.489508506616256
40,2016-02,5.459002557544757
40,2016-03,6.222889532079112
40,2016-04,10.261083499005965
40,2016-05,13.73740458015267
40,2016-06,18.218911780243
40,2016-07,21.076737160120846
40,2016-08,20.62543021032505
40,2016-09,18.333971172962226
40,2016-10,10.355887521968366
40,2016-11,6.552487626986195
40,2016-12,0.6271511910549343
40,2017-01,-0.7757789678675755
40,2017-02,6.17432679738562
40,2017-03,9.480455719990605
40,2017-04,10.860645787812576
40,2017-05,15.446421421421421
40,2017-06,21.119893475366176
40,2017-07,21.162173244490006
40,2017-08,20.940991776725642
40,2017-09,13.844605597964378
40,2017-10,11.626425250795204
40,2017-11,5.23153415998055
40,2017-12,1.9062326319968241
41,2015-01,13.974702380952381
41,2015-02,14.951037613488975
41,2015-03,18.421820373719108
41,2015-04,20.644291952588897
41,2015-05,25.347037914691946
41,2015-06,26.647844827586205
41,2015-07,28.962335329341318
41,2015-08,31.067286914765905
41,2015-09,29.85112079701121
41,2015-10,25.490242424242425
41,2015-11,20.29692874692875
41,2015-12,15.437625516834023
41,2016-01,13.573920756948551
41,2016-02,18.178799489144318
41,2016-03,21.066825491363904
41,2016-04,25.712484394506866
41,2016-05,26.87858851674641
41,2016-06,30.837577639751554
41,2016-07,29.96163973668462
41,2016-08,29.96486810551559
41,2016-09,28.47172969621823
41,2016-10,25.662760261748957
41,2016-11,20.875703324808182
41,2016-12,15.447890671420083
41,2017-01,14.218026796589525
41,2017-02,15.319276315789473
41,2017-03,19.31932974266906
41,2017-04,22.379115479115477
41,2017-05,26.90763267740012
41,2017-06,29.32547928262214
41,2017-07,30.951720047449584
41,2017-08,30.454937163375224
41,2017-09,28.161713933415538
41,2017-10,24.93047619047619
41,2017-11,20.121922841396202
41,2017-12,17.945927740355174
42,2015-01,9.313208255159475
42,2015-02,9.165771812080537
42,2015-03,12.214844343204252
42,2015-04,14.726422447388932
42,2015-05,19.199461331281263
42,2015-06,22.858217821782176
42,2015-07,27.4593588417787
42,2015-08,25.970721649484535
42,2015-09,22.278131634819534
42,2015-10,16.837230769230768
42,2015-11,13.14311064718163
42,2015-12,9.34448717948718
42,2016-01,10.411305637982196
42,2016-02,12.486935791481246
42,2016-03,11.891019922688075
42,2016-04,16.626122823098076
42,2016-05,18.215093786635403
42,2016-06,22.8841372612496
42,2016-07,26.180901947386403
42,2016-08,25.604787392209335
42,2016-09,22.105010961478236
42,2016-10,18.194895678092397
42,2016-11,13.57379421221865
42,2016-12,9.535121951219512
42,2017-01,6.473482798608427
42,2017-02,11.145042016806723
42,2017-03,12.807079318013344
42,2017-04,14.7378782075833
42,2017-05,19.729536178107605
42,2017-06,24.924814670308233
42,2017-07,26.576356877323416
42,2017-08,27.181528662420384
42,2017-09,21.1915602013163
42,2017-10,17.58592537864795
42,2017-11,12.998891437308869
42,2017-12,9.145744010088272
44,2015-12,9.81416083916084
44,2016-01,9.546311475409835
44,2016-02,11.735714285714286
44,2016-03,11.723430962343098
44,2016-04,16.795014245014247
44,2016-05,18.02763337893297
44,2016-06,21.715686274509803
44,2016-07,26.51360294117647
44,2016-08,26.050824175824175
44,2016-09,22.069341894060997
44,2017-12,8.742079207920792
45,2015-01,10.04943147815679
45,2015-02,9.427807486631016
45,2015-03,12.363154689403167
45,2015-04,14.830540037243948
45,2015-05,19.88913443830571
45,2015-06,20.60655737704918
45,2016-01,11.071793313069907
45,2016-02,13.16716129032258
45,2016-03,12.285240963855422
45,2016-04,17.017654398003742
45,2016-05,18.541725768321513
45,2016-06,23.03619518221124
45,2016-07,26.347621878715813
45,2016-08,25.932453509298142
45,2016-09,22.343290043290043
45,2016-10,18.455068168346177
45,2016-11,13.87850821744627
45,2016-12,9.86656856974691
45,2017-01,6.714138349514563
45,2017-02,11.64192462987887
45,2017-03,13.276081871345028
45,2017-04,15.08683574879227
45,2017-05,20.089375364856974
45,2017-06,24.865976871576386
45,2017-07,26.904705882352943
45,2017-08,27.557565011820333
45,2017-09,21.150914634146343
45,2017-10,18.05695981362842
45,2017-11,12.930907997594707
45,2017-12,9.531030228254163
46,2016-01,10.413895486935868
46,2016-02,12.486935791481246
46,2016-03,11.891019922688075
46,2016-04,16.626122823098076
46,2016-05,18.215093786635403
46,2016-06,22.8841372612496
46,2016-07,26.180901947386403
46,2016-08,25.604787392209335
46,2016-09,22.105010961478236
46,2016-10,18.194895678092397
46,2016-11,13.57379421221865
46,2016-12,9.535121951219512
46,2017-01,6.473482798608427
46,2017-02,11.145042016806723
46,2017-03,12.807079318013344
46,2017-04,14.7378782075833
46,2017-05,19.729536178107605
46,2017-06,24.924814670308233
46,2017-07,26.576356877323416
46,2017-08,27.181528662420384
46,2017-09,21.1915602013163
46,2017-10,17.58592537864795
46,2017-11,12.998891437308869
46,2017-12,9.145744010088272
47,2015-01,10.34318817419097
47,2015-02,9.552901023890785
47,2015-03,12.419610136452242
47,2015-04,14.743084260731319
47,2015-05,19.822850503485668
47,2015-06,23.08118609406953
47,2015-07,27.370354457572503
47,2015-08,26.66737288135593
47,2015-09,24.11958285052144
47,2015-10,18.807897545357523
47,2015-11,15.97872340425532
47,2015-12,14.128770053475936
47,2016-01,11.409771229158588
47,2016-02,13.121629567408652
47,2016-03,12.36703733121525
47,2016-04,16.92365161805833
47,2016-05,18.284322678843225
47,2016-06,22.71540594059406
47,2016-07,25.92297970126388
47,2016-08,25.655653846153847
47,2016-09,22.348809988294967
47,2016-10,18.594137542277338
47,2016-11,14.417675350701403
47,2016-12,10.552996254681648
47,2017-01,7.113699690402476
47,2017-02,11.813599660008501
47,2017-03,13.260163507989594
47,2017-04,15.127610208816705
47,2017-05,19.845811320754716
47,2017-06,24.56907216494845
47,2017-07,26.517674239507123
47,2017-08,27.171276998863206
47,2017-09,21.268229777256742
47,2017-10,18.232350746268654
47,2017-11,13.357270259790617
47,2017-12,9.911844262295082
48,2015-01,10.34318817419097
48,2015-02,9.552901023890785
48,2015-03,12.419610136452242
48,2015-04,14.743084260731319
48,2015-05,19.822850503485668
48,2015-06,23.08118609406953
48,2015-07,27.370354457572503
48,2015-08,26.66737288135593
48,2015-09,24.11958285052144
48,2015-10,18.807897545357523
48,2015-11,15.97872340425532
48,2015-12,12.49110816191108
48,2016-01,10.997795228027785
48,2016-02,12.816573861775304
48,2016-03,12.224389489953632
48,2016-04,16.89547581903276
48,2016-05,18.22846085144388
48,2016-06,22.547413509060952
48,2016-07,25.978702740201182
48,2016-08,25.74209735576923
48,2016-09,22.294161958568736
48,2016-10,18.594137542277338
48,2016-11,14.417675350701403
48,2016-12,10.552996254681648
48,2017-01,7.113699690402476
48,2017-02,11.813599660008501
48,2017-03,13.260163507989594
48,2017-04,15.127610208816705
48,2017-05,19.845811320754716
48,2017-06,24.56907216494845
48,2017-07,26.517674239507123
48,2017-08,27.171276998863206
48,2017-09,21.268229777256742
48,2017-10,18.232350746268654
48,2017-11,13.357270259790617
48,2017-12,9.679120157583716
49,2015-01,10.34318817419097
49,2015-02,9.552901023890785
49,2015-03,12.419610136452242
49,2015-04,14.743084260731319
49,2015-05,19.822850503485668
49,2015-06,23.08118609406953
49,2015-07,27.370354457572503
49,2015-08,26.66737288135593
49,2015-09,24.11958285052144
49,2015-10,18.807897545357523
49,2015-11,15.97872340425532
49,2015-12,14.128770053475936
49,2016-01,12.005032119914347
49,2016-02,13.036702767749698
49,2016-03,12.525291375291376
49,2016-04,16.756222222222224
49,2016-05,17.81901709401709
49,2016-06,22.14216335540839
49,2016-07,25.154144241119486
49,2016-08,25.161093247588422
49,2016-09,22.358245243128966
49,2016-10,18.83501026694045
49,2016-11,15.351916757940854
49,2016-12,11.75406797116375
49,2017-01,7.817200854700855
49,2017-02,12.107843137254902
49,2017-03,13.232415902140673
49,2017-04,15.200215053763442
49,2017-05,19.40053361792956
49,2017-06,24.01410693970421
49,2017-07,25.784169453734673
49,2017-08,26.481098204857442
49,2017-09,21.477584330794343
49,2017-10,18.54506749740395
49,2017-11,14.131331877729258
49,2017-12,10.665567765567767
50,2015-01,10.04943147815679
50,2015-02,9.427807486631016
50,2015-03,12.363154689403167
50,2015-04,14.830540037243948
50,2015-05,19.88913443830571
50,2015-06,20.60655737704918
50,2015-12,9.81416083916084
50,2016-01,10.602019352124527
50,2016-02,12.734248424842484
50,2016-03,12.115776188472866
50,2016-04,16.949848156182213
50,2016-05,18.3866281469253
50,2016-06,22.7198684828558
50,2016-07,26.370726714431935
50,2016-08,25.968434237995826
50,2016-09,22.267098214285717
50,2016-10,18.455068168346177
50,2016-11,13.87850821744627
50,2016-12,9.86656856974691
50,2017-01,6.714138349514563
50,2017-02,11.64192462987887
50,2017-03,13.276081871345028
50,2017-04,15.08683574879227
50,2017-05,20.089375364856974
50,2017-06,24.865976871576386
50,2017-07,26.904705882352943
50,2017-08,27.557565011820333
50,2017-09,21.150914634146343
50,2017-10,18.05695981362842
50,2017-11,12.930907997594707
50,2017-12,9.316344858554109
51,2015-01,4.680268317853457
51,2015-02,6.0561224489795915
51,2015-03,9.868371696504688
51,2015-04,13.711072056239017
51,2015-05,19.01860025220681
51,2015-06,23.38863148863149
51,2015-07,27.46315900021004
51,2015-08,25.350010519671788
51,2015-09,20.091189331001313
51,2015-10,14.301673899566026
51,2015-11,8.605323679727427
51,2015-12,4.370477386934674
51,2016-01,3.2737641025641024
51,2016-02,7.628186274509805
51,2016-03,9.812942155638785
51,2016-04,14.234845227858985
51,2016-05,17.45595951249742
51,2016-06,22.10885944938936
51,2016-07,25.524783123028392
51,2016-08,23.732092375074657
51,2016-09,21.447717533072478
51,2016-10,13.676474833122857
51,2016-11,9.344934608627756
51,2016-12,3.7679497568881684
51,2017-01,0.8750734286273741
51,2017-02,6.327243468383188
51,2017-03,11.184271209774566
51,2017-04,13.91459284627093
51,2017-05,18.577579172333397
51,2017-06,24.046745680996384
51,2017-07,24.79917166020444
51,2017-08,25.728463259335744
51,2017-09,17.93881181074351
51,2017-10,13.967810712428498
51,2017-11,8.311183515322297
51,2017-12,3.1390404851079006
52,2016-01,7.4836424957841485
52,2016-02,10.55
52,2016-03,11.064019448946516
52,2016-04,16.69559082892416
52,2016-05,17.970319634703195
52,2016-06,23.17393483709273
52,2016-07,27.374881516587678
52,2016-08,26.303595505617977
52,2016-09,21.855196304849883
52,2016-10,16.51223021582734
52,2016-11,11.792207792207792
52,2016-12,7.630708661417323
52,2017-01,5.695
52,2017-02,10.31282722513089
52,2017-03,13.824311926605503
52,2017-04,14.233513513513513
52,2017-05,20.913809523809523
52,2017-06,27.04455958549223
52,2017-07,28.079432624113476
52,2017-08,30.797641509433966
52,2017-09,20.39
52,2017-10,17.37867298578199
52,2017-11,10.596491228070175
52,2017-12,7.4624113475177305
55,2015-01,8.756276686592656
55,2015-02,8.472847682119205
55,2015-03,12.135199321458863
55,2015-04,15.941467727674624
55,2015-05,21.070247229326515
55,2015-06,24.854655172413793
55,2015-07,29.423247863247862
55,2015-08,27.150797649034423
55,2015-09,22.84770318021201
55,2015-10,17.277200335289187
55,2015-11,13.248426573426574
55,2015-12,8.552719406674907
55,2016-01,8.781064073226544
55,2016-02,11.655930087390761
55,2016-03,11.958227848101265
55,2016-04,17.38140969162996
55,2016-05,18.607541696881796
55,2016-06,22.639074733096088
55,2016-07,26.550942079553383
55,2016-08,25.774377942165433
55,2016-09,22.667609489051095
55,2016-10,17.50341726618705
55,2016-11,13.077394636015326
55,2016-12,9.415204678362572
55,2017-01,6.8706371191135736
55,2017-02,11.273718791064388
55,2017-03,14.203669724770643
55,2017-04,14.820913107511045
55,2017-05,21.279784688995218
