SequenceID;SiteId;Month;Value;Surface;Sampling;BaseTemperature;MondayIsDayOff;TuesdayIsDayOff;WednesdayIsDayOff;ThursdayIsDayOff;FridayIsDayOff;SaturdayIsDayOff;SundayIsDayOff;AvgTemperature
116;115;2015-06-01;53550.56703177433;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;19.39294481553273
116;115;2015-07-01;56483.13010147734;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;21.53785193429267
116;115;2015-08-01;54262.40534041391;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;20.49907454866584
116;115;2015-09-01;52557.66105758448;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;17.621727802535418
116;115;2015-10-01;50919.90829830437;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;14.792289238072366
116;115;2015-11-01;49877.76587951602;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;12.474742852144688
116;115;2015-12-01;48193.08782227188;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;10.585770904643011
116;115;2016-01-01;45262.39904120311;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;10.044430381276952
116;115;2016-02-01;48804.50260728213;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;12.181250227658523
116;115;2016-03-01;50007.50097068276;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;12.515167674172917
116;115;2016-04-01;51862.72818176884;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;15.29589403743588
116;115;2016-05-01;51659.69479414471;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;16.96185797726271
116;115;2016-06-01;52552.51053015317;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;19.401180382433072
116;115;2016-07-01;55099.32140988938;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;21.32305825008297
116;115;2016-08-01;54924.92114535239;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;20.742745780697103
116;115;2016-09-01;54200.96407176003;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;19.343314778472426
116;115;2016-10-01;53368.67861839343;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;15.324236311387889
116;115;2016-11-01;51230.04197046188;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;12.177426391472933
116;115;2016-12-01;49858.91871886059;215.871986374259;15.0;18.0;False;False;False;False;False;False;False;9.090210333213026
117;116;2015-11-01;2126465.544217732;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;12.474742852144688
117;116;2015-12-01;2109745.8474643184;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;10.585770904643011
117;116;2016-01-01;2108191.5278412043;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;10.044430381276952
117;116;2016-02-01;2154302.0625623795;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;12.181250227658523
117;116;2016-03-01;2191176.531400613;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;12.515167674172917
117;116;2016-04-01;2189189.735985284;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;15.29589403743588
117;116;2016-05-01;2221575.92563926;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;16.96185797726271
117;116;2016-06-01;2222706.773426717;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;19.401180382433072
117;116;2016-07-01;2268646.99929502;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;21.32305825008297
117;116;2016-08-01;2246340.3749913806;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;20.742745780697103
117;116;2016-09-01;2251606.078958884;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;19.343314778472426
117;116;2016-10-01;2274456.403955066;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;15.324236311387889
117;116;2016-11-01;2252725.3770195;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;12.177426391472933
118;116;2017-01-01;2297195.8724764143;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;8.220158448422033
118;116;2017-02-01;2308425.8674663543;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;11.089617159986588
118;116;2017-03-01;2317542.8218504097;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;13.587104379909494
118;116;2017-04-01;2325710.1812573806;14251.475104977144;15.0;18.0;False;False;False;False;False;False;False;14.894739608181292
119;117;2015-11-01;1087046.6308207898;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;12.474742852144688
119;117;2015-12-01;625942.0288813716;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;10.585770904643011
119;117;2016-01-01;255732.86222893524;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;10.044430381276952
119;117;2016-02-01;468409.7340564021;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;12.181250227658523
119;117;2016-03-01;733742.8344513673;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;12.515167674172917
119;117;2016-04-01;1152524.4228055454;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;15.29589403743588
119;117;2016-05-01;1325915.1515497724;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;16.96185797726271
119;117;2016-06-01;1002887.6050668576;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;19.401180382433072
119;117;2016-07-01;1346802.1160697732;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;21.32305825008297
119;117;2016-08-01;1036031.0387315224;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;20.742745780697103
119;117;2016-09-01;1055913.965359538;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;19.343314778472426
119;117;2016-10-01;1121784.1572654853;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;15.324236311387889
119;117;2016-11-01;889870.3340823383;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;12.177426391472933
119;117;2016-12-01;508013.79355047137;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;9.090210333213026
119;117;2017-01-01;663233.3941529046;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;8.220158448422033
119;117;2017-02-01;661388.1187375766;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;11.089617159986588
119;117;2017-03-01;724467.8034711506;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;13.587104379909494
119;117;2017-04-01;1199312.902119556;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;14.894739608181292
119;117;2017-05-01;1157789.0711906871;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;17.435992917198842
119;117;2017-06-01;1382837.173988962;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;20.887620035041337
119;117;2017-07-01;1394184.6646277308;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;21.37875162596229
119;117;2017-08-01;1268640.1309235636;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;22.11828355029739
119;117;2017-09-01;1360071.4872119424;18772.751947399232;15.0;18.0;False;False;False;False;False;False;False;18.007116473367873
120;118;2014-08-01;1682918.9805480333;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;16.768820314896253
120;118;2014-09-01;3295725.777014293;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;16.227282433689336
120;118;2014-10-01;3264972.251468756;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;14.53081529820492
120;118;2014-11-01;3486624.888020451;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;12.603836181081192
120;118;2014-12-01;2921916.2396779386;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;9.994714275622268
120;118;2015-01-01;2632893.539991135;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;9.817247733789548
120;118;2015-02-01;3084751.598852303;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;8.827408379093514
120;118;2015-03-01;3206522.830925349;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;12.60792026996771
120;118;2015-04-01;3186371.6285686432;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;14.895697905434822
120;118;2015-05-01;2986537.133300942;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;17.141654142366107
120;118;2015-06-01;3386968.417707742;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;19.39294481553273
120;118;2015-07-01;3997219.576508688;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;21.53785193429267
120;118;2015-08-01;2813343.7805299764;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;20.49907454866584
121;118;2015-10-01;3342606.551631674;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;14.792289238072366
121;118;2015-11-01;3655378.421718997;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;12.474742852144688
121;118;2015-12-01;3236746.7742990344;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;10.585770904643011
121;118;2016-01-01;1031575.0839054089;6027.921056374908;15.0;18.0;False;False;False;False;False;True;True;10.044430381276952
122;119;2014-12-01;2058.64390019052;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;9.994714275622268
122;119;2015-01-01;1964.9670785974788;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;9.817247733789548
122;119;2015-02-01;1924.5653241627683;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;8.827408379093514
122;119;2015-03-01;2002.5069462076824;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;12.60792026996771
122;119;2015-04-01;2855.7612972830325;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;14.895697905434822
122;119;2015-05-01;3022.817105573213;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;17.141654142366107
122;119;2015-06-01;3185.48128988324;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;19.39294481553273
122;119;2015-07-01;3124.72873234187;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;21.53785193429267
122;119;2015-08-01;3148.5602165541404;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;20.49907454866584
122;119;2015-09-01;3142.868625253799;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;17.621727802535418
122;119;2015-10-01;3388.475126659142;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;14.792289238072366
122;119;2015-11-01;3373.8127663090963;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;12.474742852144688
122;119;2015-12-01;3517.1366340571853;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;10.585770904643011
122;119;2016-01-01;3605.8399823376135;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;10.044430381276952
122;119;2016-02-01;3610.28243078218;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;12.181250227658523
122;119;2016-03-01;3583.114762574074;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;12.515167674172917
122;119;2016-04-01;3620.591366881064;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;15.29589403743588
122;119;2016-05-01;3669.7336953589793;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;16.96185797726271
122;119;2016-06-01;3700.529130893412;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;19.401180382433072
122;119;2016-07-01;3732.001310740645;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;21.32305825008297
122;119;2016-08-01;3733.653844032751;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;20.742745780697103
122;119;2016-09-01;3741.5187411248;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;19.343314778472426
122;119;2016-10-01;3723.300509594572;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;15.324236311387889
122;119;2016-11-01;3564.1759416395644;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;12.177426391472933
122;119;2016-12-01;3857.6326478683327;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;9.090210333213026
122;119;2017-01-01;3982.298498924082;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;8.220158448422033
122;119;2017-02-01;4126.214298697086;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;11.089617159986588
122;119;2017-03-01;4133.742125494319;18648.46451057064;15.0;18.0;False;False;False;False;False;True;True;13.587104379909494
123;120;2014-01-01;14748.825501097006;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;11.1431840880552
123;120;2014-02-01;14074.846476979685;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;12.204535957921411
123;120;2014-03-01;13898.225773987204;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;13.182095292577824
123;120;2014-04-01;11631.101668761385;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;15.084608638230538
123;120;2014-05-01;11898.054883432167;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;15.007417672450508
123;120;2014-06-01;11205.066673526282;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;17.60630221210198
123;120;2014-07-01;11099.57436313126;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;17.02814087022849
123;120;2014-08-01;8502.677313652337;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;16.768820314896253
123;120;2014-09-01;10326.378810783968;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;16.227282433689336
123;120;2014-10-01;10674.875714997328;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;14.53081529820492
123;120;2014-11-01;11214.6833608572;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;12.603836181081192
123;120;2014-12-01;10990.112259473915;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;9.994714275622268
123;120;2015-01-01;9802.394893077542;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;9.817247733789548
123;120;2015-02-01;10209.235296505798;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;8.827408379093514
123;120;2015-03-01;10057.790238044116;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;12.60792026996771
123;120;2015-04-01;8937.628616266735;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;14.895697905434822
123;120;2015-05-01;8127.556970122454;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;17.141654142366107
123;120;2015-06-01;7708.961391924142;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;19.39294481553273
123;120;2015-07-01;8696.777783791307;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;21.53785193429267
123;120;2015-08-01;8150.288430742325;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;20.49907454866584
123;120;2015-09-01;10275.068797153122;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;17.621727802535418
123;120;2015-10-01;12678.42052333328;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;14.792289238072366
123;120;2015-11-01;12049.575038054543;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;12.474742852144688
123;120;2015-12-01;11690.28554388669;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;10.585770904643011
123;120;2016-01-01;9936.183557482733;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;10.044430381276952
123;120;2016-02-01;9701.552012667851;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;12.181250227658523
123;120;2016-03-01;10398.596317340338;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;12.515167674172917
123;120;2016-04-01;10077.360425607989;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;15.29589403743588
123;120;2016-05-01;9719.012910626316;8793.378373174928;15.0;18.0;False;False;False;False;False;True;True;16.96185797726271
124;121;2014-01-01;3172.607049203093;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;11.1431840880552
124;121;2014-02-01;2052.463938771874;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;12.204535957921411
124;121;2014-03-01;1707.9340952998998;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;13.182095292577824
124;121;2014-04-01;1561.5379139784357;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;15.084608638230538
124;121;2014-05-01;2178.3170796402524;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;15.007417672450508
124;121;2014-06-01;4210.896547819747;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;17.60630221210198
124;121;2014-07-01;4393.5378943183605;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;17.02814087022849
124;121;2014-08-01;4029.05975822316;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;16.768820314896253
124;121;2014-09-01;3833.06973164961;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;16.227282433689336
124;121;2014-10-01;2741.0977208259687;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;14.53081529820492
124;121;2014-11-01;1319.7154832583446;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;12.603836181081192
124;121;2014-12-01;2387.0606548566752;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;9.994714275622268
124;121;2015-01-01;2966.1379532693613;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;9.817247733789548
124;121;2015-02-01;3115.209933914492;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;8.827408379093514
124;121;2015-03-01;1458.2678106200171;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;12.60792026996771
124;121;2015-04-01;3693.463482535836;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;14.895697905434822
124;121;2015-05-01;3696.425125206122;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;17.141654142366107
124;121;2015-06-01;4874.061180660255;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;19.39294481553273
124;121;2015-07-01;6758.216834580218;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;21.53785193429267
124;121;2015-08-01;6617.897264296326;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;20.49907454866584
124;121;2015-09-01;4854.591734864163;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;17.621727802535418
124;121;2015-10-01;2725.3427585822405;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;14.792289238072366
124;121;2015-11-01;2120.526992736384;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;12.474742852144688
124;121;2015-12-01;2916.41457388231;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;10.585770904643011
124;121;2016-01-01;3488.50519736743;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;10.044430381276952
124;121;2016-02-01;1891.3182455525748;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;12.181250227658523
124;121;2016-03-01;1919.079111033464;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;12.515167674172917
124;121;2016-04-01;1907.758506750466;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;15.29589403743588
124;121;2016-05-01;1824.538475154825;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;16.96185797726271
124;121;2016-06-01;3827.392911728928;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;19.401180382433072
124;121;2016-07-01;5446.779355097441;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;21.32305825008297
124;121;2016-08-01;5096.998969550251;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;20.742745780697103
124;121;2016-09-01;4514.634253471333;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;19.343314778472426
124;121;2016-10-01;2409.560804013832;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;15.324236311387889
124;121;2016-11-01;2076.109730990476;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;12.177426391472933
124;121;2016-12-01;2458.611250373709;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;9.090210333213026
124;121;2017-01-01;2885.950407001721;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;8.220158448422033
124;121;2017-02-01;2206.627652230001;2381.057123793289;15.0;18.0;False;False;False;False;False;True;True;11.089617159986588
125;122;2014-01-01;3051.181565126597;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;11.1431840880552
125;122;2014-02-01;2936.2625125145105;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;12.204535957921411
125;122;2014-03-01;2887.236200666004;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;13.182095292577824
125;122;2014-04-01;2936.0610208815488;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;15.084608638230538
125;122;2014-05-01;2730.9604704624626;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;15.007417672450508
125;122;2014-06-01;2977.6578733728948;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;17.60630221210198
125;122;2014-07-01;2927.0805290989133;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;17.02814087022849
125;122;2014-08-01;2887.0603732692343;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;16.768820314896253
125;122;2014-09-01;2749.412604492655;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;16.227282433689336
125;122;2014-10-01;2697.3503945046737;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;14.53081529820492
125;122;2014-11-01;3205.1016174292827;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;12.603836181081192
125;122;2014-12-01;3398.59874630661;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;9.994714275622268
125;122;2015-01-01;2644.563879333663;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;9.817247733789548
125;122;2015-02-01;2967.022505417451;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;8.827408379093514
125;122;2015-03-01;2458.6050235569314;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;12.60792026996771
125;122;2015-04-01;2372.5350121217243;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;14.895697905434822
125;122;2015-05-01;2476.05004474397;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;17.141654142366107
125;122;2015-06-01;2422.183644343234;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;19.39294481553273
125;122;2015-07-01;2048.572643457261;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;21.53785193429267
125;122;2015-08-01;2098.9090633316405;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;20.49907454866584
125;122;2015-09-01;2638.711281678461;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;17.621727802535418
125;122;2015-10-01;3348.04925162458;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;14.792289238072366
125;122;2015-11-01;3067.7284013133203;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;12.474742852144688
125;122;2015-12-01;3214.6345665614167;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;10.585770904643011
125;122;2016-01-01;3270.911449793917;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;10.044430381276952
125;122;2016-02-01;3257.1409296326733;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;12.181250227658523
125;122;2016-03-01;3266.3630855093984;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;12.515167674172917
125;122;2016-04-01;3182.364846975647;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;15.29589403743588
125;122;2016-05-01;3144.7211767442946;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;16.96185797726271
125;122;2016-06-01;3167.448348797073;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;19.401180382433072
125;122;2016-07-01;3141.861363284316;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;21.32305825008297
125;122;2016-08-01;3088.0343839889047;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;20.742745780697103
125;122;2016-09-01;3119.7494960846243;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;19.343314778472426
125;122;2016-10-01;3354.6466985212323;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;15.324236311387889
125;122;2016-11-01;3225.221822326432;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;12.177426391472933
125;122;2016-12-01;3054.017673948486;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;9.090210333213026
125;122;2017-01-01;3192.6634377724668;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;8.220158448422033
125;122;2017-02-01;3111.2485847182243;6843.612339842948;15.0;18.0;False;False;False;False;False;True;True;11.089617159986588
126;123;2014-01-01;122.70221952717252;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;11.1431840880552
126;123;2014-02-01;122.74080097745366;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;12.204535957921411
126;123;2014-03-01;122.8726287315006;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;13.182095292577824
126;123;2014-04-01;122.70565866709978;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;15.084608638230538
126;123;2014-05-01;122.84416283267612;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;15.007417672450508
126;123;2014-06-01;3834.0048198008194;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;17.60630221210198
126;123;2014-07-01;7880.69277463824;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;17.02814087022849
126;123;2014-08-01;7410.101077912551;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;16.768820314896253
126;123;2014-09-01;5796.977926765111;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;16.227282433689336
126;123;2014-10-01;4220.506852699499;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;14.53081529820492
126;123;2014-11-01;3486.6680861936507;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;12.603836181081192
126;123;2014-12-01;3311.163329982661;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;9.994714275622268
126;123;2015-01-01;3739.560010362765;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;9.817247733789548
126;123;2015-02-01;8322.915488354169;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;8.827408379093514
126;123;2015-03-01;4522.493551769923;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;12.60792026996771
126;123;2015-04-01;4669.0103760962165;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;14.895697905434822
126;123;2015-05-01;3715.532416012577;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;17.141654142366107
126;123;2015-06-01;7467.116095607885;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;19.39294481553273
126;123;2015-07-01;11081.38730304131;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;21.53785193429267
126;123;2015-08-01;10501.485772235945;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;20.49907454866584
126;123;2015-09-01;5856.113453828721;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;17.621727802535418
126;123;2015-10-01;4336.03544454702;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;14.792289238072366
126;123;2015-11-01;6333.998752367948;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;12.474742852144688
126;123;2015-12-01;6808.515130250512;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;10.585770904643011
126;123;2016-01-01;4173.03157848936;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;10.044430381276952
126;123;2016-02-01;4092.197500191583;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;12.181250227658523
126;123;2016-03-01;4207.256874697171;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;12.515167674172917
126;123;2016-04-01;4147.833586178186;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;15.29589403743588
126;123;2016-05-01;4131.130025329562;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;16.96185797726271
126;123;2016-06-01;4800.709997470366;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;19.401180382433072
126;123;2016-07-01;11686.701261217422;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;21.32305825008297
126;123;2016-08-01;10351.714909608325;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;20.742745780697103
126;123;2016-09-01;8582.003833707691;5470.205017883332;15.0;18.0;False;False;False;False;False;True;True;19.343314778472426
