obs_id;Month;number_of_fixations;value;SiteId
62;01.08.2016;2465;4.338150847314474e-06;62
62;01.09.2016;2426;3.66938894286269e-06;62
62;01.10.2016;2400;3.4266420743580543e-06;62
62;01.11.2016;2486;3.406666637123476e-06;62
62;01.12.2016;2357;3.696442830743307e-06;62
62;01.01.2017;2583;3.914585923597954e-06;62
62;01.02.2017;2146;3.566246217080995e-06;62
62;01.03.2017;2554;3.4456275648119943e-06;62
62;01.04.2017;2304;3.5091105913727584e-06;62
62;01.05.2017;2592;3.6258285978871844e-06;62
62;01.06.2017;2304;4.428556532365124e-06;62
62;01.07.2017;2592;4.7504893953324e-06;62
62;01.08.2017;2400;4.568658638279519e-06;62
62;01.09.2017;2496;3.869899338492337e-06;62
62;01.10.2017;2400;3.537824798350941e-06;62
62;01.11.2017;598;3.011469535818595e-06;62
63;01.11.2015;960;8.70602170543205e-06;63
63;01.12.2015;2548;8.18351797083959e-06;63
63;01.01.2016;2396;8.842230471674634e-06;63
63;01.02.2016;2390;7.3804634988987446e-06;63
63;01.03.2016;2370;7.176284473525764e-06;63
63;01.04.2016;2490;6.502902148707896e-06;63
63;01.05.2016;2394;6.684712923716142e-06;63
63;01.06.2016;2492;8.250266584204578e-06;63
63;01.07.2016;2396;9.63403073945881e-06;63
63;01.08.2016;2558;9.763874595180503e-06;63
63;01.09.2016;2310;7.640808862461376e-06;63
63;01.10.2016;2481;6.31706736808598e-06;63
63;01.11.2016;2403;6.86173263831691e-06;63
63;01.12.2016;2354;7.43621949890102e-06;63
63;01.01.2017;2574;7.991126783908232e-06;63
63;01.02.2017;2239;7.0839947247679186e-06;63
63;01.03.2017;2465;6.146169254678495e-06;63
63;01.04.2017;2355;6.248022270468612e-06;63
63;01.05.2017;2541;7.334601498073504e-06;63
63;01.06.2017;2304;1.0295608981664793e-05;63
63;01.07.2017;2592;1.0939012595395008e-05;63
63;01.08.2017;2400;1.0973094080506184e-05;63
63;01.09.2017;2496;8.10585262239888e-06;63
63;01.10.2017;2400;6.5904741527475134e-06;63
63;01.11.2017;691;6.0036704309268195e-06;63
64;01.04.2016;3;0.0006028715689517189;64
64;01.05.2016;31;0.000612807598602077;64
64;01.06.2016;30;0.0006711250296788912;64
64;01.07.2016;31;0.0007688883506766181;64
64;01.08.2016;31;0.0007608057486936622;64
64;01.09.2016;30;0.0006953530625483582;64
64;01.10.2016;31;0.0006214360008804371;64
64;01.11.2016;30;0.0006101170661352146;64
64;01.12.2016;28;0.0006194417831146355;64
64;01.01.2017;29;0.0006377381431141777;64
64;01.02.2017;28;0.0006033778308581871;64
64;01.03.2017;31;0.000579859322996592;64
64;01.04.2017;22;0.0005836841523430784;64
64;01.06.2017;9;0.0007770318343221913;64
64;01.07.2017;31;0.0007459573037357311;64
64;01.08.2017;31;0.0007803638351956769;64
64;01.09.2017;19;0.0007081416987531086;64
66;01.11.2015;235;1.3368987954412264e-05;66
66;01.12.2015;702;1.4219105100353463e-05;66
66;01.01.2016;577;1.3717239955736697e-05;66
66;01.02.2016;504;1.292990815323808e-05;66
66;01.03.2016;735;1.270059266411688e-05;66
66;01.04.2016;525;1.1790358591904934e-05;66
66;01.05.2016;552;1.1877318053793087e-05;66
66;01.06.2016;720;1.2532999677011699e-05;66
66;01.07.2016;550;1.3377946216004432e-05;66
66;01.08.2016;638;1.3233843204859004e-05;66
66;01.09.2016;632;1.2967519888187093e-05;66
66;01.10.2016;530;1.2271480636400803e-05;66
66;01.11.2016;718;1.2408206787263125e-05;66
66;01.12.2016;538;1.3173070574971988e-05;66
66;01.01.2017;542;1.1955640146824944e-05;66
66;01.02.2017;670;1.2483855581348996e-05;66
66;01.03.2017;550;1.1722765671771852e-05;66
66;01.04.2017;586;1.1610978030269736e-05;66
66;01.05.2017;686;1.2039624964664481e-05;66
66;01.06.2017;528;1.327268574380365e-05;66
66;01.07.2017;714;1.4197086341679213e-05;66
66;01.08.2017;582;1.396805568572746e-05;66
66;01.09.2017;382;1.3543064571570083e-05;66
67;01.02.2016;25;0.0003940030290263447;67
67;01.03.2016;31;0.0003771498448193792;67
67;01.04.2016;30;0.00038447569533941984;67
67;01.05.2016;31;0.000390018779729667;67
67;01.06.2016;30;0.0004284875696221207;67
67;01.07.2016;31;0.0004896900005328193;67
67;01.08.2016;31;0.00047687978348702616;67
67;01.09.2016;29;0.00044800287640722687;67
67;01.10.2016;31;0.000436190084045535;67
67;01.11.2016;30;0.00041593597991674934;67
67;01.12.2016;29;0.000408167922607067;67
67;01.01.2017;29;0.00041664516130685697;67
67;01.03.2017;1;0.0004464560314431988;67
67;01.04.2017;30;0.0003945570228468584;67
67;01.05.2017;31;0.0004077482756824197;67
67;01.06.2017;28;0.00048620793128938746;67
68;01.11.2015;12;0.0023993056691226197;68
68;01.12.2015;30;0.00265524532827431;68
68;01.01.2016;31;0.0027522549833887684;68
68;01.02.2016;29;0.002746470382123497;68
68;01.03.2016;31;0.0027279482931697944;68
68;01.04.2016;30;0.002576448361599149;68
68;01.05.2016;31;0.0026185191422081807;68
68;01.06.2016;30;0.0029807313321169628;68
68;01.07.2016;31;0.003224558104471744;68
68;01.08.2016;31;0.0031587593643632368;68
68;01.09.2016;29;0.002815821331475828;68
68;01.10.2016;31;0.0025419108893388544;68
68;01.11.2016;11;0.0024746372330361234;68
69;01.02.2016;27;0.000933347939369836;69
69;01.03.2016;31;0.0009101982096751725;69
69;01.04.2016;30;0.0009641671351354934;69
69;01.05.2016;31;0.00103580157829398;69
69;01.06.2016;30;0.0011832639898753511;69
69;01.07.2016;31;0.0013269291932484373;69
69;01.08.2016;31;0.0012749319241087444;69
69;01.09.2016;30;0.0010892904803252654;69
69;01.10.2016;31;0.000991999801576324;69
69;01.11.2016;30;0.0009477773655621229;69
69;01.12.2016;29;0.0009326568525596406;69
69;01.01.2017;27;0.0009635626142892604;69
69;01.03.2017;3;0.0010882311467006508;69
69;01.04.2017;30;0.0010606029389324968;69
69;01.05.2017;31;0.0011432776130335708;69
69;01.06.2017;26;0.0013052320449574873;69
70;01.01.2016;9;0.0007604042051613349;70
70;01.02.2016;29;0.000674970236071565;70
70;01.03.2016;31;0.0008479125221296429;70
70;01.04.2016;30;0.0006716160029051118;70
70;01.05.2016;31;0.0007163781066745298;70
70;01.06.2016;30;0.000633491124492626;70
70;01.07.2016;31;0.0004299583320889847;70
70;01.08.2016;31;0.00030482861734763394;70
70;01.09.2016;29;0.000700307233072428;70
70;01.10.2016;31;0.0006838427229878327;70
70;01.11.2016;30;0.0008550152927121295;70
70;01.12.2016;28;0.000714823438448965;70
70;01.01.2017;16;0.0008966437307538639;70
70;01.03.2017;14;0.0008541850904669542;70
70;01.04.2017;30;0.0006098624685403516;70
70;01.05.2017;31;0.0006595717409376493;70
70;01.06.2017;15;0.000577735631941146;70
72;01.12.2015;581;3.277791796077795e-05;72
72;01.01.2016;551;3.313912735227895e-05;72
72;01.02.2016;696;3.21473087410831e-05;72
72;01.03.2016;545;2.9885520905998074e-05;72
72;01.04.2016;523;2.9712927729322597e-05;72
72;01.05.2016;742;3.1449640800957446e-05;72
72;01.06.2016;527;3.4732176447981374e-05;72
72;01.07.2016;634;3.6675671128282224e-05;72
72;01.08.2016;657;3.611911393657068e-05;72
72;01.09.2016;520;3.360821261092461e-05;72
72;01.10.2016;734;3.1457364734512335e-05;72
72;01.11.2016;528;2.969346467663666e-05;72
72;01.12.2016;545;3.021742878985452e-05;72
72;01.01.2017;736;3.1273999283558736e-05;72
72;01.02.2017;478;2.9228013824086714e-05;72
72;01.03.2017;585;2.8133090801900256e-05;72
72;01.04.2017;687;2.8367222353424147e-05;72
72;01.05.2017;552;3.1445004874715846e-05;72
72;01.06.2017;689;3.4684187093835835e-05;72
72;01.07.2017;583;3.622671978441066e-05;72
72;01.08.2017;552;3.7271277578722936e-05;72
72;01.09.2017;720;3.2937910936588625e-05;72
72;01.10.2017;73;3.153460301766525e-05;72
73;01.12.2015;35;7.557560613403877e-06;73
73;01.01.2016;742;7.105314727955753e-06;73
73;01.02.2016;493;7.050198238954434e-06;73
73;01.03.2016;637;6.958390252340494e-06;73
73;01.04.2016;625;6.985514385058596e-06;73
73;01.05.2016;550;6.944067477470539e-06;73
73;01.06.2016;714;7.109471215521977e-06;73
73;01.07.2016;552;7.213381163657689e-06;73
73;01.08.2016;550;7.264474345219468e-06;73
73;01.09.2016;720;7.267937545292583e-06;73
73;01.10.2016;544;7.101433622509963e-06;73
73;01.11.2016;541;7.21118309991987e-06;73
73;01.12.2016;710;6.943602123362297e-06;73
73;01.01.2017;549;7.076333991035689e-06;73
73;01.02.2017;648;6.643532766067484e-06;73
73;01.03.2017;573;6.7175343988290175e-06;73
73;01.04.2017;528;6.127472011772862e-06;73
73;01.05.2017;744;6.183165650049141e-06;73
73;01.06.2017;528;6.576975724743566e-06;73
73;01.07.2017;552;6.853549829234508e-06;73
73;01.08.2017;744;6.883101134670347e-06;73
73;01.09.2017;528;6.179878545624766e-06;73
73;01.10.2017;621;6.0522685517137265e-06;73
74;01.12.2015;1966;2.7758088841933884e-06;74
74;01.01.2016;2592;2.8740923417066696e-06;74
74;01.02.2016;2204;2.775357883989689e-06;74
74;01.03.2016;2564;2.6171981005191435e-06;74
74;01.04.2016;2299;2.977992365977888e-06;74
74;01.05.2016;2592;3.2068415890458723e-06;74
74;01.06.2016;2304;3.4671737377706873e-06;74
74;01.07.2016;2592;3.876192726084119e-06;74
74;01.08.2016;2060;3.839019059832004e-06;74
74;01.09.2016;1855;3.3403104720924523e-06;74
74;01.10.2016;2396;3.028001140682303e-06;74
74;01.11.2016;2470;2.949927164854508e-06;74
74;01.12.2016;2237;2.960520396853343e-06;74
74;01.01.2017;2395;2.991706019654912e-06;74
74;01.02.2017;2302;2.9645930979112505e-06;74
74;01.03.2017;2510;2.8253247764446592e-06;74
74;01.04.2017;2382;2.699180247019857e-06;74
74;01.05.2017;2438;2.957655180095029e-06;74
74;01.06.2017;2451;3.484838763270753e-06;74
74;01.07.2017;2394;3.6690939556046464e-06;74
74;01.08.2017;2572;3.7285468244539e-06;74
74;01.09.2017;2304;2.993898049373981e-06;74
74;01.10.2017;2592;2.7271549229675086e-06;74
74;01.11.2017;186;2.3945395341929437e-06;74
76;01.12.2015;38;3.930690018449689e-05;76
76;01.01.2016;743;3.641929045137183e-05;76
76;01.02.2016;504;3.477910939700955e-05;76
76;01.03.2016;636;3.4005548687353884e-05;76
76;01.04.2016;630;3.7089283808907274e-05;76
76;01.05.2016;543;4.099898179600131e-05;76
76;01.06.2016;718;4.662568537272752e-05;76
76;01.07.2016;552;4.945549128859409e-05;76
76;01.08.2016;550;5.0129632919648746e-05;76
76;01.09.2016;704;4.639878168275898e-05;76
76;01.10.2016;552;4.30739414128857e-05;76
76;01.11.2016;542;3.992528151725232e-05;76
76;01.12.2016;708;4.195164385940941e-05;76
76;01.01.2017;547;4.4324622043380887e-05;76
76;01.02.2017;646;3.871485122979814e-05;76
76;01.03.2017;577;3.68001084287259e-05;76
76;01.04.2017;528;3.8681722613038835e-05;76
76;01.05.2017;744;4.529405112059576e-05;76
76;01.06.2017;528;5.3655404213819406e-05;76
76;01.07.2017;552;5.267737440350336e-05;76
76;01.08.2017;744;5.299556309436085e-05;76
76;01.09.2017;528;4.101302014187469e-05;76
76;01.10.2017;618;3.716168595577309e-05;76
77;01.07.2014;321;2.509589961058066e-06;77
77;01.08.2014;641;3.0730144778729318e-06;77
77;01.09.2014;629;5.5733841348514664e-06;77
77;01.10.2014;552;5.172919940853904e-06;77
77;01.11.2014;719;3.7934146998978863e-06;77
77;01.12.2014;552;4.006837057530181e-06;77
77;01.01.2015;552;4.117443768638171e-06;77
77;01.02.2015;672;4.5871318324025075e-06;77
77;01.03.2015;541;4.940528385041422e-06;77
77;01.04.2015;555;5.0035216270474485e-06;77
77;01.05.2015;681;4.9366672638055665e-06;77
77;01.06.2015;528;4.676228921127517e-06;77
77;01.07.2015;719;5.160680010807117e-06;77
77;01.08.2015;577;4.873531828490572e-06;77
77;01.09.2015;528;4.8133661216555355e-06;77
77;01.10.2015;744;4.41350457690783e-06;77
77;01.11.2015;528;4.780998699568691e-06;77
77;01.12.2015;551;4.7054319616475746e-06;77
77;01.01.2016;743;4.722823544897263e-06;77
77;01.02.2016;183;4.737174126690196e-06;77
78;01.07.2014;13;0.011998175868892024;78
78;01.08.2014;31;0.010174062695374617;78
78;01.09.2014;30;0.0007582138350560934;78
78;01.10.2014;31;0.0007421785949002002;78
78;01.11.2014;30;0.0007089014669413993;78
78;01.12.2014;31;0.0007550057974625184;78
78;01.01.2015;31;0.0007617038979326199;78
78;01.02.2015;28;0.0007648928069316588;78
78;01.03.2015;31;0.0007809632560710283;78
78;01.04.2015;30;0.0007943161636563924;78
78;01.05.2015;31;0.0007742280470110648;78
78;01.06.2015;30;0.0007949169104944925;78
78;01.07.2015;13;0.0007683001876561769;78
83;01.02.2015;23;0.0001958721785933306;83
83;01.03.2015;30;0.00019434814288704776;83
83;01.04.2015;30;0.00020223850504289583;83
83;01.05.2015;31;0.00022319566386187368;83
83;01.06.2015;29;0.00025037767333248225;83
83;01.07.2015;29;0.0002939503679671856;83
83;01.08.2015;30;0.00026684435392440245;83
83;01.09.2015;30;0.00023334895886508244;83
83;01.10.2015;31;0.00022784696807018527;83
83;01.11.2015;30;0.00021761356808329337;83
83;01.12.2015;31;0.00022574655040646843;83
83;01.01.2016;31;0.00021945593226283468;83
83;01.04.2016;28;0.0002211527950538675;83
83;01.05.2016;28;0.00023884065835866962;83
83;01.06.2016;28;0.00027687948224048534;83
84;01.06.2015;477;2.047243271963247e-06;84
84;01.07.2015;2415;2.6419617658536012e-06;84
84;01.08.2015;2575;2.1506343790210908e-06;84
84;01.09.2015;2304;2.397251033119607e-06;84
84;01.10.2015;2592;2.320994680106235e-06;84
84;01.11.2015;2304;2.4952200012880034e-06;84
84;01.12.2015;2592;1.952712322752642e-06;84
84;01.01.2016;2400;8.697330334377805e-07;84
84;01.02.2016;2400;8.168659048769283e-07;84
84;01.03.2016;2396;7.793665196354443e-07;84
84;01.04.2016;2400;6.721073723175521e-07;84
84;01.05.2016;2400;6.609128250151211e-07;84
84;01.06.2016;2496;6.081202845972782e-07;84
84;01.07.2016;2400;6.868060896565238e-07;84
84;01.08.2016;2451;6.012718281937795e-07;84
84;01.09.2016;2437;6.207973513987813e-07;84
84;01.10.2016;2400;6.181167860011464e-07;84
84;01.11.2016;2475;5.82877320890583e-07;84
84;01.12.2016;1764;6.248407141450751e-07;84
84;01.01.2017;2299;6.922422535949383e-07;84
84;01.02.2017;2038;6.683720018213355e-07;84
84;01.03.2017;2323;6.028363534092917e-07;84
84;01.04.2017;283;5.555056909828312e-07;84
86;01.10.2014;367;7.1442608514654005e-06;86
86;01.11.2014;596;6.136851866573157e-06;86
86;01.12.2014;676;7.105334065275127e-06;86
86;01.01.2015;552;8.042551441079245e-06;86
86;01.02.2015;672;8.156053555231421e-06;86
86;01.03.2015;550;6.1043055502883226e-06;86
86;01.04.2015;528;5.716816074508112e-06;86
86;01.05.2015;744;7.570702363894122e-06;86
86;01.06.2015;528;9.134428281423285e-06;86
86;01.07.2015;568;1.1330452814366872e-05;86
86;01.08.2015;728;9.677042779923688e-06;86
86;01.09.2015;528;8.887410740630166e-06;86
86;01.10.2015;672;6.987174633972472e-06;86
86;01.11.2015;600;5.816999179199376e-06;86
86;01.12.2015;552;7.059362992317069e-06;86
86;01.01.2016;744;7.262416834719463e-06;86
86;01.02.2016;502;6.314971700634228e-06;86
86;01.03.2016;546;5.728220043842261e-06;86
86;01.04.2016;646;5.277002275636141e-06;86
86;01.05.2016;552;6.08548706315038e-06;86
86;01.06.2016;596;8.047379945863082e-06;86
86;01.07.2016;674;1.034547356379811e-05;86
86;01.08.2016;552;9.866688780789311e-06;86
86;01.09.2016;696;8.194987983410923e-06;86
86;01.10.2016;572;5.316617580380002e-06;86
86;01.11.2016;524;5.375860584996338e-06;86
86;01.12.2016;720;6.823218857427653e-06;86
86;01.01.2017;485;8.132977503209128e-06;86
86;01.02.2017;391;6.5359118223444395e-06;86
87;01.12.2014;2246;1.3705760181220323e-06;87
87;01.01.2015;2574;1.3075294941921935e-06;87
87;01.02.2015;2130;1.3105432487552541e-06;87
87;01.03.2015;2588;1.4082776611305463e-06;87
87;01.04.2015;2304;1.5803683175027055e-06;87
87;01.05.2015;2592;1.693056748751503e-06;87
87;01.06.2015;2304;1.8059125144184087e-06;87
87;01.07.2015;2538;2.3280858041774025e-06;87
87;01.08.2015;2454;2.336311777030926e-06;87
87;01.09.2015;2366;1.8031288443488482e-06;87
87;01.10.2015;2530;1.4846367889424495e-06;87
87;01.11.2015;2304;1.4060675913871595e-06;87
87;01.12.2015;2592;1.3897048722520034e-06;87
87;01.01.2016;2400;1.423820897449087e-06;87
87;01.02.2016;2400;1.441579743164874e-06;87
87;01.03.2016;2396;1.4790946168599156e-06;87
87;01.04.2016;2432;1.641959658887348e-06;87
87;01.05.2016;2400;1.8004558617012654e-06;87
87;01.06.2016;2496;2.1984361806796007e-06;87
87;01.07.2016;2393;2.241333990629316e-06;87
87;01.08.2016;2574;2.073867703636771e-06;87
87;01.09.2016;2322;1.974376750599042e-06;87
87;01.10.2016;2498;1.5000161557741425e-06;87
87;01.11.2016;2398;1.3304420539877317e-06;87
87;01.12.2016;2412;1.3103629811359332e-06;87
87;01.01.2017;2570;1.3188687084579547e-06;87
87;01.02.2017;2058;1.4726749187521102e-06;87
87;01.03.2017;1928;1.5651992287628093e-06;87
88;01.01.2015;1926;3.1921829810603173e-06;88
88;01.02.2015;2163;3.1648310934618708e-06;88
88;01.03.2015;2588;3.2045934349348816e-06;88
88;01.04.2015;2304;3.1168054488420916e-06;88
88;01.05.2015;2575;3.47386999050227e-06;88
88;01.06.2015;2317;3.9027856827184666e-06;88
88;01.07.2015;2501;4.714566996233257e-06;88
88;01.08.2015;2487;4.638498870216629e-06;88
88;01.09.2015;2327;3.942502560680525e-06;88
88;01.10.2015;2543;3.5762585087913107e-06;88
88;01.11.2015;2304;3.432403591102873e-06;88
88;01.12.2015;2592;1.0312216916124073e-06;88
88;01.01.2016;2400;1.0217372633935045e-06;88
88;01.02.2016;2400;9.392190121082881e-07;88
88;01.03.2016;2365;9.598207807936486e-07;88
88;01.04.2016;2421;1.032316308418314e-06;88
88;01.05.2016;2380;1.1061046631669053e-06;88
88;01.06.2016;2496;1.2719793249971215e-06;88
88;01.07.2016;2381;1.4255848811588706e-06;88
88;01.08.2016;2539;1.4742463819767573e-06;88
88;01.09.2016;2151;1.2722494604913063e-06;88
88;01.10.2016;2463;8.505487299705147e-07;88
88;01.11.2016;2429;8.124632650151002e-07;88
88;01.12.2016;2358;8.329093823352832e-07;88
88;01.01.2017;2254;8.622426783080042e-07;88
88;01.02.2017;1931;9.64746442788716e-07;88
88;01.03.2017;901;8.031376099674487e-07;88
89;01.07.2015;1926;2.0397285405435818e-07;89
89;01.08.2015;2544;2.8958838035025606e-08;89
89;01.09.2015;2304;9.702515265323592e-08;89
89;01.10.2015;2592;9.902597430852041e-08;89
89;01.11.2015;2304;1.0508691806410337e-07;89
89;01.12.2015;2592;7.005415927274035e-08;89
89;01.01.2016;2400;8.14064680829806e-08;89
89;01.02.2016;2396;1.088954065911126e-07;89
89;01.03.2016;2145;1.216654468359459e-07;89
89;01.04.2016;2496;1.0281658274087558e-07;89
89;01.05.2016;2400;1.0846092595411731e-07;89
89;01.06.2016;2496;9.287456197315454e-08;89
89;01.07.2016;2396;9.654364716229765e-08;89
89;01.08.2016;2471;3.673357634410769e-08;89
89;01.09.2016;2412;1.0982828779572213e-07;89
89;01.10.2016;2408;9.374485670582332e-08;89
89;01.11.2016;2476;1.0692541536111227e-07;89
89;01.12.2016;1368;9.920824363408098e-08;89
90;01.02.2015;24;9.624931663088028e-05;90
90;01.03.2015;31;6.560174428932596e-05;90
90;01.04.2015;30;3.1326570075766207e-05;90
90;01.05.2015;31;3.0290311521382383e-05;90
90;01.06.2015;30;4.257162775699385e-05;90
90;01.07.2015;31;8.698876772833108e-05;90
90;01.08.2015;31;4.5303395672544916e-05;90
90;01.09.2015;30;2.8151885948188593e-05;90
90;01.10.2015;31;2.9039528142360172e-05;90
90;01.11.2015;30;5.5706930268251285e-05;90
90;01.12.2015;31;8.674483914416231e-05;90
90;01.01.2016;30;0.00011240245260561076;90
90;01.03.2016;0;;90
90;01.04.2016;26;2.1184216477106873e-05;90
90;01.05.2016;31;2.0172064963122575e-05;90
90;01.06.2016;28;2.0424521888778957e-05;90
92;01.05.2015;189;3.6623217081435914e-09;92
92;01.06.2015;2496;3.8795182655500305e-08;92
92;01.07.2015;2393;1.1250749086152435e-07;92
92;01.08.2015;2592;1.1058962160701273e-07;92
92;01.09.2015;2304;7.43164217443106e-08;92
92;01.10.2015;2537;2.3488157024620715e-07;92
92;01.11.2015;2295;1.5983130181199535e-07;92
92;01.12.2015;2475;1.8741943286255996e-07;92
92;01.01.2016;2517;1.5909656816320372e-07;92
92;01.02.2016;2207;1.7873546236936553e-07;92
92;01.03.2016;2491;1.144428104558628e-07;92
92;01.04.2016;2267;6.688998752685519e-08;92
92;01.05.2016;2573;6.893564750526661e-08;92
92;01.06.2016;2304;4.131256306895396e-08;92
92;01.07.2016;2582;1.233711889200587e-07;92
92;01.08.2016;2400;6.549405078726912e-08;92
92;01.09.2016;2492;8.074280091842902e-08;92
92;01.10.2016;2390;2.2797421435034864e-07;92
92;01.11.2016;2494;2.248204852857636e-07;92
92;01.12.2016;1999;1.5658291589350793e-07;92
93;01.05.2014;145;6.362548227130804e-08;93
93;01.06.2014;706;6.682041777062522e-08;93
93;01.07.2014;530;0.0;93
93;01.08.2014;463;1.924021297106438e-05;93
93;01.09.2014;718;5.206392445906534e-05;93
93;01.10.2014;548;9.545881963011776e-05;93
93;01.11.2014;531;9.554512202643279e-05;93
93;01.12.2014;498;9.427126487522822e-05;93
93;01.01.2015;514;8.391912236406397e-05;93
93;01.02.2015;626;0.00010921725586258524;93
93;01.03.2015;558;9.960267392465368e-05;93
93;01.04.2015;468;9.14867360917532e-05;93
93;01.05.2015;711;8.564423837341203e-05;93
93;01.06.2015;497;8.497988120654122e-05;93
93;01.07.2015;540;7.919670751595808e-05;93
93;01.08.2015;721;0.166097902817446;93
93;01.09.2015;508;5.705248454033037e-05;93
93;01.10.2015;550;7.66511168671486e-05;93
93;01.11.2015;649;8.940960965194641e-05;93
93;01.12.2015;542;4.86249070057907e-05;93
93;01.01.2016;700;6.98894645199462e-05;93
93;01.02.2016;520;0.5354535847839628;93
93;01.03.2016;527;8.478719248588232e-05;93
93;01.04.2016;658;1.0;93
93;01.05.2016;537;8.596163681992597e-05;93
93;01.06.2016;521;7.932307757225687e-05;93
93;01.07.2016;715;4.8598622250866974e-05;93
93;01.08.2016;545;5.329026254864063e-06;93
93;01.09.2016;630;6.044315967377573e-05;93
93;01.10.2016;613;8.48171354895084e-05;93
93;01.11.2016;517;8.950261475306399e-05;93
93;01.12.2016;691;8.523344808163445e-05;93
93;01.01.2017;398;0.00011048562755662884;93
93;01.02.2017;417;0.00010504117380920277;93
93;01.03.2017;681;9.839634273862582e-05;93
93;01.04.2017;158;9.728866661257573e-05;93
94;01.07.2015;31;0.004040270115372613;94
94;01.08.2015;31;0.001636856708759813;94
94;01.09.2015;30;0.003743222528610821;94
94;01.10.2015;31;0.0037044191413872817;94
94;01.11.2015;29;0.00390798625550623;94
94;01.12.2015;31;0.0028980506503227016;94
94;01.01.2016;31;0.003344363832300967;94
94;01.02.2016;29;0.003757341957439553;94
94;01.03.2016;26;0.0035655242506036204;94
94;01.04.2016;30;0.0032935900248658007;94
94;01.05.2016;31;0.00351446185466301;94
94;01.06.2016;24;0.003480027206178121;94
96;01.06.2015;10;1.0071512289837828e-06;96
96;01.07.2015;744;1.208883912096369e-06;96
96;01.08.2015;552;1.0814547028868752e-06;96
96;01.09.2015;622;1.7463390900947883e-06;96
96;01.10.2015;650;2.0648761593604336e-06;96
96;01.11.2015;528;2.089150504630002e-06;96
96;01.12.2015;744;1.7333369850210553e-06;96
96;01.01.2016;552;1.8632456066891217e-06;96
96;01.02.2016;503;1.860172588359614e-05;96
96;01.03.2016;742;2.093898958192256e-05;96
96;01.04.2016;508;2.0757074312799405e-05;96
96;01.05.2016;569;2.0961339743765332e-05;96
96;01.06.2016;702;2.141338633009715e-05;96
96;01.07.2016;549;2.207969325523585e-05;96
96;01.08.2016;674;2.1465433078494987e-05;96
96;01.09.2016;598;2.1196518329836082e-05;96
96;01.10.2016;552;2.0762581547836785e-05;96
96;01.11.2016;718;2.0350377789944266e-05;96
96;01.12.2016;550;2.006472898795371e-05;96
96;01.01.2017;466;1.9963516218928157e-05;96
98;01.11.2014;120;6.524931136721308e-05;98
98;01.12.2014;738;7.37925236195524e-05;98
98;01.01.2015;544;8.519418589295859e-05;98
98;01.02.2015;512;8.333647341336442e-05;98
98;01.03.2015;710;5.5538591525377856e-05;98
98;01.04.2015;526;4.890690125140469e-05;98
98;01.05.2015;687;4.8341086793147285e-05;98
98;01.06.2015;583;6.17801285696198e-05;98
98;01.07.2015;552;7.896635109264812e-05;98
98;01.08.2015;735;6.137827078521853e-05;98
98;01.09.2015;527;4.289041279379587e-05;98
98;01.10.2015;541;4.495721609604083e-05;98
98;01.11.2015;714;5.449680220124147e-05;98
98;01.12.2015;551;6.909514856365187e-05;98
98;01.01.2016;586;7.470584565148244e-05;98
98;01.02.2016;659;6.661389447641088e-05;98
98;01.03.2016;548;5.603026711078838e-05;98
98;01.04.2016;680;4.3952606404474224e-05;98
98;01.05.2016;556;4.421768940371817e-05;98
98;01.06.2016;526;4.895492702196234e-05;98
98;01.07.2016;744;6.153667222369502e-05;98
98;01.08.2016;552;6.190494082642951e-05;98
98;01.09.2016;528;5.572669390411501e-05;98
98;01.10.2016;744;4.4315844328074984e-05;98
98;01.11.2016;515;5.5750264071707345e-05;98
98;01.12.2016;640;7.58690171670147e-05;98
98;01.01.2017;643;0.0001010186186559869;98
98;01.02.2017;454;8.83800685803153e-05;98
98;01.03.2017;710;5.739417281002981e-05;98
98;01.04.2017;40;5.283157355171874e-05;98
99;01.11.2014;462;4.6174333623346455e-06;99
99;01.12.2014;544;4.6343987151624285e-06;99
99;01.01.2015;743;5.213296352113226e-06;99
99;01.02.2015;480;4.44155524887527e-06;99
99;01.03.2015;650;4.1952671707546145e-06;99
99;01.04.2015;616;4.325025817760878e-06;99
99;01.05.2015;552;4.263015337134458e-06;99
99;01.06.2015;716;4.256470393548919e-06;99
99;01.07.2015;551;3.7517309153999724e-06;99
99;01.08.2015;552;3.9331212939833855e-06;99
99;01.09.2015;718;4.329965656394888e-06;99
99;01.10.2015;552;4.272395784750837e-06;99
99;01.11.2015;548;3.9838019711959665e-06;99
99;01.12.2015;722;2.7463457251160037e-06;99
99;01.01.2016;552;2.8035585414623737e-06;99
99;01.02.2016;654;2.661285573484712e-06;99
99;01.03.2016;588;2.767835564945041e-06;99
99;01.04.2016;500;2.6035556391533507e-06;99
99;01.05.2016;744;3.1589379234195667e-06;99
99;01.06.2016;528;2.5826295543355194e-06;99
99;01.07.2016;552;2.299386825788883e-06;99
99;01.08.2016;744;2.3148695454570954e-06;99
99;01.09.2016;526;2.5127706735486386e-06;99
99;01.10.2016;602;2.4644265720954046e-06;99
99;01.11.2016;665;2.5288698483089044e-06;99
99;01.12.2016;552;2.8283768458488707e-06;99
99;01.01.2017;706;2.6552028265252116e-06;99
99;01.02.2017;511;2.8427651772514785e-06;99
99;01.03.2017;439;2.6977579981929373e-06;99
100;01.03.2015;610;5.036932892272175e-07;100
100;01.04.2015;527;4.807597136784914e-07;100
100;01.05.2015;596;2.4028297906690874e-06;100
